2.173719999999999875e+00,8.802550000000000097e-01,1.603110000000000035e+00,5.706099999999999506e-01,1.473279999999999923e+00,8.802550000000000097e-01,9.759919999999999707e-01,4.972840000000000038e-01
2.821649999999999991e+00,9.613049999999999651e-01,1.965410000000000101e+00,8.562450000000000339e-01,8.694509999999999295e+00,9.774310000000000498e-01,1.726779999999999982e+00,6.967730000000000423e+00
2.165890000000000093e+00,9.683230000000000448e-01,1.634200000000000097e+00,5.316870000000000207e-01,2.646609999999999907e+00,9.683230000000000448e-01,1.425999999999999934e+00,1.220609999999999973e+00
9.989229999999999166e+00,9.835840000000000138e-01,1.678840000000000110e+00,8.310389999999999944e+00,1.460499999999999909e+00,9.113109999999999822e-01,9.701579999999999648e-01,4.903420000000000001e-01
2.283799999999999830e+00,8.578630000000000422e-01,1.663419999999999899e+00,6.203790000000000138e-01,4.667220000000000368e+00,9.700889999999999791e-01,1.529239999999999933e+00,3.137980000000000214e+00
1.459779999999999944e+01,9.782039999999999624e-01,4.081559999999999633e+00,1.051629999999999932e+01,1.511630000000000029e+00,9.513270000000000337e-01,1.011619999999999964e+00,5.000120000000000120e-01
4.898550000000000182e+00,9.999890000000000168e-01,2.382140000000000146e+00,2.516399999999999970e+00,8.821740000000000137e+00,9.960139999999999549e-01,1.418889999999999985e+00,7.402849999999999930e+00
2.277060000000000084e+00,9.412679999999999936e-01,1.625680000000000014e+00,6.513750000000000373e-01,1.402859999999999996e+00,9.412679999999999936e-01,9.285860000000000225e-01,4.742770000000000041e-01
2.269499999999999851e+00,9.498050000000000104e-01,1.668490000000000029e+00,6.010090000000000154e-01,1.697470000000000034e+00,9.498050000000000104e-01,1.104379999999999917e+00,5.930940000000000101e-01
1.542730000000000068e+01,9.969749999999999446e-01,3.523499999999999854e+00,1.190380000000000038e+01,5.330949999999999633e+00,9.865739999999999510e-01,1.579939999999999900e+00,3.751009999999999955e+00
3.351080000000000059e+00,9.694249999999999812e-01,2.315539999999999932e+00,1.035549999999999971e+00,3.581679999999999975e+00,9.753530000000000255e-01,1.520080000000000098e+00,2.061599999999999877e+00
9.499800000000000466e+00,9.925580000000000513e-01,2.485700000000000021e+00,7.014090000000000380e+00,6.504069999999999574e+00,9.999989999999999712e-01,2.325489999999999835e+00,4.178589999999999804e+00
2.134110000000000174e+00,8.618409999999999682e-01,1.611990000000000034e+00,5.221259999999999790e-01,1.843120000000000092e+00,8.618409999999999682e-01,1.191920000000000091e+00,6.511980000000000546e-01
3.069850000000000190e+00,9.567919999999999758e-01,2.131339999999999790e+00,9.385170000000000456e-01,1.852489999999999970e+00,9.567919999999999758e-01,1.135769999999999946e+00,7.167240000000000277e-01
2.200120000000000076e+00,8.844880000000000519e-01,1.632160000000000055e+00,5.679560000000000164e-01,1.434369999999999923e+00,8.844880000000000519e-01,9.088690000000000380e-01,5.255009999999999959e-01
2.220720000000000027e+00,9.713549999999999685e-01,1.701170000000000071e+00,5.195509999999999851e-01,2.789569999999999883e+00,9.873469999999999747e-01,9.189110000000000333e-01,1.870659999999999989e+00
8.676180000000000447e+00,9.957920000000000105e-01,2.023639999999999883e+00,6.652540000000000120e+00,2.399799999999999933e+00,9.462209999999999788e-01,1.140749999999999931e+00,1.259050000000000002e+00
2.247199999999999864e+00,9.697240000000000304e-01,1.657450000000000090e+00,5.897499999999999964e-01,3.997489999999999988e+00,9.799710000000000365e-01,1.338619999999999921e+00,2.658869999999999845e+00
5.269529999999999603e+00,8.908949999999999925e-01,2.858690000000000175e+00,2.410839999999999872e+00,6.169349999999999667e+00,9.949270000000000058e-01,2.007760000000000211e+00,4.161590000000000344e+00
2.160660000000000025e+00,8.822449999999999459e-01,1.647070000000000034e+00,5.135920000000000485e-01,5.764190000000000147e+00,9.969179999999999708e-01,2.143460000000000143e+00,3.620740000000000069e+00
6.156450000000000422e+00,9.680779999999999941e-01,3.020449999999999857e+00,3.136000000000000121e+00,1.481260000000000021e+00,8.896749999999999936e-01,9.558400000000000230e-01,5.254250000000000309e-01
5.237359999999999793e+00,9.807190000000000074e-01,2.636089999999999822e+00,2.601269999999999971e+00,7.269330000000000069e+00,9.795080000000000453e-01,9.956960000000000255e-01,6.273640000000000327e+00
6.405170000000000030e+00,9.992100000000000426e-01,2.745569999999999844e+00,3.659600000000000186e+00,1.489559999999999995e+00,8.790810000000000013e-01,9.516829999999999457e-01,5.378739999999999633e-01
5.377810000000000201e+00,9.893399999999999972e-01,2.728299999999999947e+00,2.649500000000000188e+00,6.849039999999999573e+00,9.839499999999999913e-01,1.167689999999999895e+00,5.681350000000000122e+00
2.150799999999999823e+00,9.122099999999999653e-01,1.627909999999999968e+00,5.228909999999999947e-01,7.141600000000000392e+00,8.517900000000000471e-01,9.755599999999999827e-01,6.166039999999999743e+00
2.155279999999999863e+00,9.556480000000000530e-01,1.637559999999999905e+00,5.177289999999999948e-01,5.254679999999999573e+00,9.736080000000000290e-01,1.181929999999999925e+00,4.072750000000000092e+00
6.455440000000000289e+00,9.662349999999999550e-01,2.385159999999999947e+00,4.070280000000000342e+00,1.889070000000000027e+00,9.649180000000000534e-01,1.247379999999999933e+00,6.416939999999999866e-01
4.518869999999999720e+00,9.958960000000000035e-01,2.459540000000000060e+00,2.059330000000000105e+00,1.424609999999999932e+00,9.521159999999999624e-01,9.596409999999999663e-01,4.649710000000000232e-01
2.306010000000000115e+00,9.621979999999999977e-01,1.666549999999999976e+00,6.394640000000000324e-01,1.670160000000000089e+00,9.621979999999999977e-01,1.028219999999999912e+00,6.419449999999999878e-01
2.330039999999999889e+00,8.895690000000000541e-01,1.680299999999999905e+00,6.497399999999999842e-01,1.304359999999999964e+01,9.851410000000000444e-01,2.480830000000000091e+00,1.056279999999999930e+01
1.328420000000000023e+01,9.970010000000000261e-01,4.822790000000000354e+00,8.461430000000000007e+00,8.698729999999999407e+00,9.753640000000000088e-01,1.454539999999999944e+00,7.244189999999999685e+00
8.179069999999999396e+00,9.999919999999999920e-01,4.992110000000000269e+00,3.186960000000000015e+00,9.684889999999999333e+00,9.993919999999999471e-01,3.021459999999999813e+00,6.663429999999999964e+00
2.242469999999999963e+00,8.602910000000000279e-01,1.689789999999999903e+00,5.526809999999999778e-01,1.618190000000000017e+00,8.602910000000000279e-01,1.101930000000000076e+00,5.162609999999999699e-01
4.400629999999999598e+00,9.963830000000000187e-01,2.014369999999999994e+00,2.386270000000000113e+00,6.800279999999999880e+00,9.702939999999999898e-01,1.330109999999999904e+00,5.470180000000000042e+00
3.459729999999999972e+00,9.660539999999999683e-01,2.454540000000000166e+00,1.005190000000000028e+00,8.183920000000000528e+00,9.763450000000000184e-01,1.445400000000000018e+00,6.738520000000000287e+00
6.652280000000000193e+00,1.000000000000000000e+00,3.610479999999999912e+00,3.041799999999999837e+00,5.406679999999999708e+00,9.899700000000000166e-01,2.490880000000000205e+00,2.915789999999999882e+00
3.055660000000000043e+00,9.665829999999999700e-01,2.066409999999999858e+00,9.892490000000000450e-01,6.498319999999999652e+00,9.845140000000000002e-01,2.596070000000000100e+00,3.902249999999999996e+00
2.135400000000000187e+00,9.379769999999999497e-01,1.690420000000000034e+00,4.449790000000000134e-01,1.487130000000000063e+00,9.379769999999999497e-01,9.598689999999999722e-01,5.272630000000000372e-01
2.167170000000000041e+00,9.614219999999999988e-01,1.641170000000000018e+00,5.259939999999999616e-01,1.525700000000000056e+00,9.614219999999999988e-01,9.593549999999999578e-01,5.663489999999999913e-01
7.651810000000000223e+00,9.972360000000000113e-01,2.961930000000000174e+00,4.689879999999999605e+00,1.058840000000000003e+01,9.989770000000000039e-01,2.787370000000000125e+00,7.801000000000000156e+00
2.187260000000000204e+00,9.476120000000000099e-01,1.647259999999999946e+00,5.400019999999999820e-01,1.553360000000000074e+00,9.476120000000000099e-01,9.976169999999999760e-01,5.557450000000000445e-01
2.153369999999999784e+00,9.523840000000000083e-01,1.649280000000000079e+00,5.040839999999999765e-01,1.555700000000000083e+00,9.523840000000000083e-01,9.744300000000000184e-01,5.812690000000000357e-01
4.848230000000000040e+00,9.418760000000000465e-01,2.071950000000000180e+00,2.776279999999999859e+00,1.529209999999999958e+00,8.628789999999999516e-01,9.499729999999999563e-01,5.792370000000000019e-01
2.430699999999999861e+00,9.047260000000000302e-01,1.696280000000000010e+00,7.344140000000000112e-01,1.477020000000000000e+00,9.047260000000000302e-01,9.590130000000000043e-01,5.180080000000000240e-01
4.218820000000000014e+00,9.962140000000000439e-01,2.049020000000000064e+00,2.169799999999999951e+00,8.839299999999999713e+00,9.999270000000000103e-01,2.302340000000000053e+00,6.536959999999999660e+00
2.158580000000000165e+00,9.366360000000000241e-01,1.656800000000000050e+00,5.017800000000000038e-01,1.629499999999999948e+00,9.366360000000000241e-01,9.583080000000000487e-01,6.711930000000000396e-01
2.357120000000000104e+00,9.650140000000000384e-01,1.703440000000000065e+00,6.536779999999999813e-01,2.613929999999999865e+00,9.815970000000000528e-01,1.209149999999999947e+00,1.404779999999999918e+00
2.162739999999999885e+00,9.484120000000000328e-01,1.636260000000000048e+00,5.264820000000000055e-01,6.329399999999999693e+00,9.991489999999999538e-01,1.727049999999999974e+00,4.602350000000000385e+00
9.946550000000000225e+00,9.999980000000000535e-01,5.928930000000000256e+00,4.017619999999999969e+00,3.267830000000000013e+00,9.820349999999999913e-01,1.376919999999999922e+00,1.890910000000000091e+00
7.130930000000000213e+00,9.999789999999999512e-01,3.966340000000000199e+00,3.164590000000000014e+00,4.544529999999999959e+00,9.981039999999999912e-01,1.276999999999999913e+00,3.267529999999999824e+00
2.114189999999999792e+00,9.390159999999999618e-01,1.650579999999999936e+00,4.636100000000000221e-01,1.487460000000000004e+00,9.390159999999999618e-01,9.613509999999999556e-01,5.261040000000000161e-01
1.029599999999999937e+01,9.978350000000000275e-01,3.760019999999999918e+00,6.536019999999999719e+00,4.779589999999999783e+00,9.963600000000000234e-01,1.200290000000000079e+00,3.579299999999999926e+00
7.598309999999999675e+00,9.799419999999999797e-01,3.777629999999999821e+00,3.820679999999999854e+00,7.509129999999999860e+00,9.754479999999999817e-01,1.530920000000000059e+00,5.978200000000000180e+00
2.360679999999999890e+00,9.318440000000000056e-01,1.755069999999999908e+00,6.056070000000000064e-01,1.435929999999999929e+00,9.318440000000000056e-01,9.794410000000000061e-01,4.564920000000000089e-01
2.124699999999999811e+00,8.960240000000000427e-01,1.628409999999999913e+00,4.962949999999999862e-01,1.647790000000000088e+00,8.960240000000000427e-01,9.833070000000000421e-01,6.644820000000000171e-01
4.501920000000000144e+00,9.999489999999999768e-01,2.821610000000000174e+00,1.680320000000000036e+00,3.474920000000000009e+00,9.892670000000000075e-01,1.537740000000000107e+00,1.937179999999999902e+00
2.682960000000000012e+00,9.118479999999999919e-01,1.972509999999999986e+00,7.104500000000000259e-01,1.575229999999999908e+00,9.118479999999999919e-01,9.802159999999999762e-01,5.950170000000000181e-01
3.623670000000000169e+00,9.789219999999999589e-01,2.083289999999999864e+00,1.540380000000000082e+00,1.519930000000000003e+00,9.549339999999999495e-01,9.466189999999999882e-01,5.733150000000000190e-01
2.196880000000000166e+00,9.614850000000000341e-01,1.657650000000000068e+00,5.392230000000000079e-01,1.928039999999999976e+00,9.614850000000000341e-01,1.160889999999999977e+00,7.671499999999999986e-01
2.228749999999999787e+00,8.914940000000000087e-01,1.684220000000000050e+00,5.445309999999999873e-01,2.079610000000000181e+00,8.914940000000000087e-01,1.212010000000000032e+00,8.676030000000000131e-01
4.125770000000000159e+00,9.752260000000000373e-01,2.354099999999999859e+00,1.771670000000000078e+00,2.187530000000000197e+00,9.786479999999999624e-01,9.488750000000000240e-01,1.238650000000000029e+00
2.185439999999999827e+00,9.093599999999999461e-01,1.666020000000000056e+00,5.194199999999999928e-01,1.724550000000000027e+00,9.093599999999999461e-01,1.004110000000000058e+00,7.204409999999999981e-01
3.008849999999999802e+00,9.675340000000000051e-01,2.048830000000000151e+00,9.600210000000000132e-01,1.580219999999999958e+00,9.675340000000000051e-01,1.007689999999999975e+00,5.725259999999999794e-01
2.096929999999999961e+00,9.604880000000000084e-01,1.685570000000000013e+00,4.113539999999999974e-01,1.561530000000000085e+00,9.604880000000000084e-01,1.050359999999999960e+00,5.111719999999999597e-01
2.177880000000000038e+00,9.520049999999999901e-01,1.695219999999999949e+00,4.826590000000000047e-01,1.498839999999999950e+00,9.520049999999999901e-01,9.545789999999999553e-01,5.442569999999999908e-01
2.271500000000000075e+00,9.427510000000000057e-01,1.685540000000000038e+00,5.859579999999999789e-01,1.391199999999999992e+00,9.427510000000000057e-01,9.439140000000000308e-01,4.472880000000000189e-01
2.198580000000000201e+00,9.072210000000000552e-01,1.671969999999999956e+00,5.266020000000000145e-01,1.395089999999999941e+00,9.072210000000000552e-01,9.532159999999999522e-01,4.418779999999999930e-01
5.317759999999999820e+00,9.934549999999999770e-01,2.381419999999999870e+00,2.936329999999999885e+00,1.397699999999999942e+00,8.955410000000000315e-01,9.335569999999999702e-01,4.641429999999999723e-01
2.321210000000000218e+00,8.661039999999999850e-01,1.644600000000000062e+00,6.766140000000000487e-01,1.572270000000000056e+00,8.661039999999999850e-01,1.043090000000000073e+00,5.291770000000000085e-01
2.289880000000000138e+00,9.541830000000000034e-01,1.677950000000000053e+00,6.119339999999999780e-01,2.067820000000000213e+00,9.541830000000000034e-01,1.361229999999999940e+00,7.065909999999999691e-01
3.143510000000000026e+00,9.744119999999999449e-01,2.191629999999999967e+00,9.518799999999999484e-01,7.115370000000000417e+00,9.734969999999999457e-01,1.411720000000000086e+00,5.703649999999999665e+00
5.817420000000000258e+00,9.911919999999999620e-01,2.878099999999999881e+00,2.939319999999999933e+00,1.541239999999999943e+00,9.353460000000000107e-01,1.071890000000000009e+00,4.693510000000000182e-01
2.872240000000000126e+00,9.681629999999999958e-01,2.066669999999999785e+00,8.055660000000000043e-01,9.848069999999999879e+00,9.888149999999999995e-01,6.036570000000000213e+00,3.811500000000000110e+00
2.246179999999999843e+00,9.056429999999999758e-01,1.688350000000000017e+00,5.578340000000000520e-01,1.639799999999999924e+00,9.056429999999999758e-01,1.084889999999999910e+00,5.549110000000000431e-01
2.905050000000000132e+00,9.722359999999999891e-01,2.076369999999999827e+00,8.286780000000000257e-01,2.108820000000000139e+00,9.722359999999999891e-01,1.301129999999999898e+00,8.076919999999999655e-01
2.361969999999999903e+00,9.171650000000000080e-01,1.712919999999999998e+00,6.490510000000000446e-01,5.810319999999999929e+00,9.948069999999999968e-01,1.592619999999999925e+00,4.217690000000000161e+00
2.204600000000000115e+00,9.047859999999999792e-01,1.649280000000000079e+00,5.553240000000000398e-01,1.686269999999999936e+00,9.047859999999999792e-01,1.036759999999999904e+00,6.495159999999999823e-01
9.082770000000000010e+00,9.973400000000000043e-01,3.959280000000000133e+00,5.123499999999999943e+00,6.125210000000000043e+00,9.974370000000000180e-01,2.163100000000000023e+00,3.962110000000000021e+00
2.245289999999999786e+00,9.108399999999999830e-01,1.655739999999999990e+00,5.895550000000000512e-01,2.586570000000000036e+00,9.108399999999999830e-01,1.594279999999999919e+00,9.922889999999999766e-01
3.754500000000000171e+00,9.614709999999999646e-01,2.506089999999999929e+00,1.248420000000000085e+00,8.456530000000000769e+00,9.792459999999999498e-01,2.112029999999999852e+00,6.344500000000000028e+00
2.840019999999999989e+00,9.509360000000000035e-01,2.044070000000000054e+00,7.959530000000000216e-01,3.948350000000000026e+00,9.969909999999999606e-01,1.259100000000000108e+00,2.689249999999999918e+00
2.147889999999999855e+00,9.744180000000000064e-01,1.699279999999999902e+00,4.486080000000000068e-01,7.358590000000000408e+00,9.998340000000000005e-01,2.420630000000000059e+00,4.937960000000000349e+00
7.618009999999999948e+00,9.775380000000000180e-01,3.040410000000000057e+00,4.577600000000000335e+00,1.598360000000000003e+00,9.444129999999999470e-01,1.051520000000000010e+00,5.468399999999999928e-01
2.281029999999999891e+00,9.220920000000000227e-01,1.668120000000000047e+00,6.129160000000000164e-01,1.563460000000000072e+01,9.899620000000000086e-01,1.634940000000000060e+00,1.399970000000000070e+01
3.174819999999999975e+00,9.800050000000000150e-01,2.181729999999999947e+00,9.930849999999999955e-01,2.715329999999999799e+00,9.837050000000000516e-01,9.972830000000000306e-01,1.718050000000000077e+00
2.155419999999999892e+00,9.353970000000000340e-01,1.633720000000000061e+00,5.217070000000000318e-01,1.541349999999999998e+00,9.353970000000000340e-01,9.619590000000000085e-01,5.793880000000000141e-01
6.920849999999999724e+00,9.918329999999999647e-01,3.453609999999999847e+00,3.467239999999999878e+00,1.384479999999999933e+00,9.442070000000000185e-01,9.376679999999999460e-01,4.468150000000000177e-01
2.221779999999999866e+00,9.412120000000000486e-01,1.710390000000000077e+00,5.113879999999999537e-01,1.830759999999999943e+00,9.412120000000000486e-01,1.149219999999999908e+00,6.815419999999999812e-01
9.078269999999999840e+00,9.998010000000000508e-01,2.428420000000000023e+00,6.649849999999999817e+00,1.490739999999999954e+00,9.003349999999999964e-01,9.807979999999999476e-01,5.099430000000000351e-01
6.264599999999999724e+00,9.858339999999999881e-01,3.324780000000000069e+00,2.939820000000000100e+00,1.216960000000000086e+01,9.882889999999999731e-01,2.798630000000000173e+00,9.371019999999999683e+00
2.141070000000000029e+00,9.592850000000000543e-01,1.651359999999999939e+00,4.897119999999999806e-01,1.460439999999999960e+00,9.592850000000000543e-01,9.947049999999999503e-01,4.657339999999999813e-01
2.244600000000000151e+00,9.188859999999999806e-01,1.676460000000000061e+00,5.681429999999999536e-01,3.239529999999999799e+00,9.813640000000000141e-01,1.152989999999999959e+00,2.086539999999999839e+00
2.301810000000000134e+00,9.385759999999999659e-01,1.662910000000000110e+00,6.388970000000000482e-01,1.569930000000000048e+00,9.385759999999999659e-01,9.908420000000000005e-01,5.790859999999999896e-01
2.273930000000000007e+00,9.628889999999999949e-01,1.642919999999999936e+00,6.310090000000000421e-01,2.102180000000000160e+00,9.628889999999999949e-01,1.170260000000000078e+00,9.319190000000000529e-01
3.060970000000000191e+00,9.821269999999999722e-01,2.092519999999999936e+00,9.684509999999999508e-01,2.581420000000000048e+00,9.821269999999999722e-01,1.435710000000000042e+00,1.145710000000000006e+00
1.046759999999999913e+01,9.770180000000000531e-01,3.424459999999999837e+00,7.043160000000000309e+00,6.464789999999999814e+00,9.736529999999999907e-01,1.821239999999999970e+00,4.643550000000000288e+00
9.501630000000000464e+00,9.717780000000000307e-01,2.636460000000000026e+00,6.865169999999999995e+00,1.462949999999999973e+00,9.953539999999999610e-01,9.812950000000000284e-01,4.816579999999999750e-01
1.022519999999999918e+01,9.857960000000000056e-01,2.466089999999999893e+00,7.759140000000000370e+00,1.494210000000000038e+00,9.225069999999999659e-01,9.887270000000000225e-01,5.054809999999999581e-01
2.912240000000000162e+00,9.784439999999999804e-01,2.109820000000000029e+00,8.024170000000000469e-01,2.225649999999999906e+00,9.784439999999999804e-01,1.430299999999999905e+00,7.953510000000000302e-01
2.259469999999999867e+00,9.276469999999999994e-01,1.661340000000000039e+00,5.981379999999999475e-01,2.884799999999999809e+00,9.964220000000000299e-01,1.568070000000000075e+00,1.316729999999999956e+00
